44.982,12,24,1016,3343,279,279,271,277,0.674,23.247,15,7,17,1.486,9,1,1,4, 0.038,19,1.575,3,1,0.019,instancestest/test1
248.05,110,221,8878,26876,261,261,256,258,4.984,11.925,18,1,2,18.159,75,0,0,74, 0.815,138,8.648,3,1,0.177,instancestest/test2
29.118,3,6,347,1243,207,207,196,207,0.212,25.43,4,3,14,0,0,0,0,0, 0.004,3,0.212,3,1,0.005,instancestest/test3
300008,54757,109515,11722111,24032905,-1,335,311,321,2782.31,15805.1,4140,965,2355,112486,9767,3143,3610,140429, 2313.77,80603,1785.88,3,1,91.404,instancestest/test4
4535.2,1364,2729,162897,427043,318,318,303,315,69.833,1290.27,223,84,229,159.325,168,18,18,2719, 20.06,2029,31.383,3,1,2.288,instancestest/test5
1249.31,144,289,17494,44904,352,352,336,347,10.666,842.648,179,110,277,35.458,92,5,5,153, 2.169,242,25.359,3,1,0.297,instancestest/test6
300005,56692,113385,22470188,37095604,-1,305,277,289,2481.51,12912.4,2669,700,1793,32111.8,6338,546,724,133366, 4538.1,72598,3475.6,3,1,85.957,instancestest/test7
4136.7,192,384,21850,51154,217,217,206,213,10.869,275.471,80,28,77,3441.63,99,114,187,238, 3.729,300,16.086,3,1,0.299,instancestest/test8
6141.86,647,1295,111818,238673,283,283,262,270,39.804,1577.04,358,133,339,2725.55,400,61,94,952, 13.618,1029,105.274,3,1,1.29,instancestest/test9
300001,33927,67855,4730466,10306949,-1,293,267,282,4159.23,45757.1,5874,3430,9447,167590,5338,6705,12784,122169, 1411,59212,961.534,3,1,77.173,instancestest/test10
247.528,14,29,6647,21249,279,279,271,277,7.306,49.817,28,12,30,18.796,21,6,8,58, 0.29,22,4.441,3,1,208.125,instancestest/test1
708.795,67,135,33659,90771,261,261,256,258,20.086,17.283,22,1,2,28.076,98,0,0,302, 2.5,89,14.572,3,1,554.562,instancestest/test2
79.418,3,6,840,2602,207,207,196,207,0.928,64.381,8,5,26,0,0,0,0,1, 0.011,3,0.561,3,1,49.274,instancestest/test3
1.00001e+06,33536,67073,55423819,105266395,-1,335,311,321,16390.7,20586.8,5782,1183,2784,211477,11234,9589,11682,423096, 6396,53520,1650.31,3,1,878507,instancestest/test4
17255.1,492,985,698705,1907234,318,318,303,315,455.785,1750.87,231,97,292,1856.22,358,394,563,10220, 75.109,826,35.046,3,1,15769.3,instancestest/test5
12427.1,351,703,391688,1055340,352,352,336,347,281.263,2027.13,549,192,470,1782.47,746,267,335,4120, 39.697,531,105.761,3,1,11229.2,instancestest/test6
175113,4056,8113,12196545,21431538,306,306,277,289,2636.38,8860.79,1030,466,1429,21282.3,1107,176,326,47234, 614.686,5983,433.502,3,1,145277,instancestest/test7
3373.88,85,170,39459,98732,217,217,206,213,31.518,330.089,103,48,123,2210.65,73,117,254,465, 4.985,124,15.615,3,1,2845.26,instancestest/test8
67583.5,728,1457,1920898,3774084,283,283,262,270,912.191,7941.39,1089,523,1369,33978.3,1763,1446,2363,17597, 175.053,1125,315.199,3,1,61285.9,instancestest/test9
1.00002e+06,956,1913,2857158,6473699,-1,289,267,282,12558.2,159549,6658,4732,17064,779384,8244,6811,13789,60013, 584.372,1695,578.139,3,1,825683,instancestest/test10
609.614,63,127,24580,75176,279,279,271,277,3.522,39.134,25,11,25,11.209,24,8,8,58, 0.417,104,3.352,3,1,455.282,instancestest/test1
502.925,62,125,28387,74720,261,261,256,258,2.474,11.218,14,1,2,9.554,45,0,0,38, 0.332,78,7.043,3,1,354.428,instancestest/test2
36.95,3,6,840,2602,207,207,196,207,0.172,24.417,4,3,14,0,0,0,0,0, 0.003,3,0.216,3,1,9.152,instancestest/test3
1.00001e+06,60000,120001,73222657,143359151,-1,335,311,321,3118.47,9882.04,3437,365,799,63640.4,5944,3281,4207,123379, 1725.68,95294,1475.67,3,1,751392,instancestest/test4
1396.46,54,109,66691,168133,318,318,303,315,3.533,161.093,38,17,45,137.343,39,7,12,61, 0.647,91,7.957,3,1,977.469,instancestest/test5
19687.5,1188,2377,1042515,2672425,352,352,336,347,66.843,614.349,289,74,186,439.621,620,97,104,1612, 17.306,1882,80.874,3,1,15792.4,instancestest/test6
13157.7,871,1742,656552,1739784,306,306,277,289,43.57,418.701,128,27,76,238.195,182,9,9,1204, 9.131,1351,321.494,3,1,10097.7,instancestest/test7
1632.29,117,234,46294,107686,217,217,206,213,6.232,96.592,46,14,35,713.391,52,67,115,143, 1.589,180,10.158,3,1,590.677,instancestest/test8
23654.8,731,1463,1397984,2651306,283,283,262,270,45.392,1720.32,337,102,279,4963.2,641,348,402,1005, 18.763,1137,223.338,3,1,14241.4,instancestest/test9
1e+06,13472,26945,43916253,91299861,-1,291,267,282,3298.69,60940.3,3299,1878,5910,322752,5068,3165,6376,71856, 736.16,24894,623.465,3,1,577144,instancestest/test10
