566.216,29,59,6102,12807,336,336,316,333,2.812,436.051,33,18,75,28.448,13,1,1,13, 0.139,44,22.367,3,1,0.076,instancestest/test1
302.824,71,143,12939,31241,321,321,310,319,4.285,62.907,43,9,20,26.702,30,1,1,69, 0.636,111,13.107,3,1,0.124,instancestest/test2
95.048,19,38,2253,6276,308,308,297,306,1.001,50.777,18,7,24,2.882,8,1,1,4, 0.045,27,3.946,3,1,0.041,instancestest/test3
167.066,48,96,5426,15632,284,284,270,282,2.074,56.864,27,8,26,8.121,22,3,3,18, 0.147,66,5.332,3,1,0.067,instancestest/test4
632.68,75,151,14080,32144,325,325,306,322,3.333,353.327,47,25,87,40.83,73,6,6,56, 0.856,101,27.628,3,1,0.106,instancestest/test5
731.664,24,49,7264,13184,292,292,267,289,1.333,626.786,26,19,105,1.284,4,0,0,0, 0.117,27,19.881,3,1,0.055,instancestest/test6
7091.26,3338,6677,293707,855355,317,317,300,311,181.906,164.685,171,5,13,204.78,402,16,16,9611, 59.723,5763,21.296,3,1,6.14,instancestest/test7
642.212,131,262,51258,82559,261,261,249,253,4.326,50.396,13,3,9,15.162,13,0,0,102, 1.827,140,40.844,3,1,0.126,instancestest/test8
60003.3,10294,20589,4836823,8588636,-1,358,341,349,429.203,2930.4,576,181,401,4590.08,713,159,229,15301, 224.622,13505,510.857,3,1,12.489,instancestest/test9
866.092,337,675,24758,66690,283,283,270,278,16.524,210.092,144,65,153,48.351,90,20,22,397, 3.298,499,12.082,3,1,0.498,instancestest/test10
982.095,29,59,22372,69548,336,336,316,333,58.649,253.835,64,23,78,121.185,40,25,30,322, 1.521,43,9.191,3,1,810.231,instancestest/test1
1426.81,49,99,61666,166682,321,321,310,319,61.282,118.566,64,19,45,56.744,56,18,19,577, 3.118,74,12.332,3,1,1258.68,instancestest/test2
257.385,16,32,9251,26712,308,308,297,306,6.358,52.487,23,7,24,7.394,15,3,3,64, 0.255,21,4.64,3,1,207.835,instancestest/test3
494.049,41,82,22736,64179,284,284,270,282,11.307,61.627,37,9,28,11.907,29,2,2,148, 0.75,54,7.844,3,1,382.423,instancestest/test4
2009.54,71,143,93198,222077,325,325,306,322,40.324,365.136,67,24,85,67.167,101,34,34,721, 6.083,86,36.661,3,1,1690.12,instancestest/test5
1215.86,25,51,15532,40622,292,292,267,289,19.372,891.301,37,25,187,3.502,9,0,0,128, 0.734,32,4.694,3,1,1088.98,instancestest/test6
109125,3187,6375,5299875,14649021,317,317,300,311,3204.98,639.764,446,25,67,1189.79,1474,34,34,74120, 505.523,4870,69.885,3,1,100603,instancestest/test7
329.791,21,42,18290,34415,261,261,249,253,4.636,43.859,12,3,9,14.187,11,0,0,19, 0.453,22,36.851,3,1,241.536,instancestest/test8
684738,19865,39731,62169297,104740423,364,364,341,349,7247.17,5902.79,1059,393,897,10760.8,1619,365,515,164397, 2281.81,23110,888.66,3,1,509491,instancestest/test9
5496.09,290,580,188408,559295,283,283,270,278,180.347,399.171,239,85,222,184.532,283,71,71,3505, 23.572,436,24.506,3,1,4899.87,instancestest/test10
1171.75,30,60,32305,88701,336,336,316,333,3.197,447.278,29,18,75,14.248,10,3,3,8, 0.128,42,17.415,3,1,606.195,instancestest/test1
1529.46,83,167,71792,202254,321,321,310,319,5.183,59.635,45,9,20,32.199,41,7,7,115, 0.896,136,13.47,3,1,1215.43,instancestest/test2
298.957,18,36,11736,34199,308,308,297,306,0.934,52.562,16,7,24,4.253,8,2,2,4, 0.047,26,3.916,3,1,201.16,instancestest/test3
433.803,39,78,19176,56969,284,284,270,282,1.962,57.738,27,8,26,5.273,16,1,1,29, 0.193,58,4.887,3,1,282.825,instancestest/test4
1538.68,58,117,58320,129864,325,325,306,322,2.952,395.461,35,18,73,31.599,43,4,4,30, 0.588,77,42.018,3,1,836.815,instancestest/test5
981.892,28,57,21035,44329,292,292,267,289,1.604,632.918,29,19,105,0.861,3,0,0,3, 0.147,34,21.447,3,1,231.513,instancestest/test6
305616,17432,34865,14713261,43669507,317,317,300,311,916.036,1464.05,1809,46,95,1583.91,3569,132,132,42474, 419.435,27453,219.935,3,1,268960,instancestest/test7
1242.42,121,242,107740,172590,261,261,249,253,4.094,50.734,13,3,9,15.423,13,0,0,91, 1.751,130,41.009,3,1,618.884,instancestest/test8
146646,4883,9766,13907061,22939025,364,364,341,349,192.255,1056.15,202,31,80,916.943,361,74,81,6022, 117.691,5609,960.698,3,1,96911.3,instancestest/test9
13074.1,1220,2441,555577,1543356,283,283,270,278,72.396,124.823,105,25,59,108.662,219,31,31,2703, 16.705,2030,24.737,3,1,10705.5,instancestest/test10
2623.1,58,117,83909,239114,336,336,316,333,126.674,526.704,72,35,136,124.063,38,13,17,851, 3.733,104,19.711,3,1,2349.99,instancestest/test1
1511.26,44,89,53358,164615,321,321,310,319,58.802,222.185,82,31,88,48.053,53,32,33,591, 2.933,86,8.254,3,1,1340.07,instancestest/test2
358.427,22,44,14338,42274,308,308,297,306,9.693,53.48,25,7,24,4.633,14,1,1,124, 0.497,31,4.592,3,1,298.345,instancestest/test3
924.489,66,132,41060,112987,284,284,270,282,21.332,89.615,61,9,28,29.67,47,6,6,268, 1.908,84,11.698,3,1,733.381,instancestest/test4
3543.44,165,331,203611,428505,325,325,306,322,64.752,459.328,111,36,109,104.622,192,26,26,1324, 14.353,214,54.188,3,1,2895.96,instancestest/test5
