145.322,25,50,3109,8258,285,285,274,279,1.312,83.499,20,10,23,2.046,12,0,0,18, 0.156,38,3.947,3,1,0.047,instancestest/test1
412.535,237,475,15342,48619,264,264,258,261,10.263,15.551,24,1,2,12.765,45,12,12,227, 1.313,315,4.309,3,1,0.343,instancestest/test2
504.083,170,340,15414,44748,326,326,315,321,8.747,84.043,88,9,21,51.277,104,20,20,169, 1.464,265,14.797,3,1,0.267,instancestest/test3
121.398,52,104,3907,12327,294,294,287,292,2.599,28.925,23,6,13,3.268,21,0,0,46, 0.227,81,2.439,3,1,0.089,instancestest/test4
23.886,8,17,933,3048,246,246,242,246,0.268,6.853,5,3,6,2.173,5,1,1,0, 0.017,8,1.18,3,1,0.009,instancestest/test5
24.122,8,17,933,3048,246,246,242,246,0.256,7.026,5,3,6,2.106,5,1,1,0, 0.02,8,1.108,3,1,0.007,instancestest/test6
9128.3,3783,7567,403680,1177657,320,320,309,313,173.3,403.554,521,6,12,434.953,892,53,54,6094, 57.833,5478,141.714,3,1,5.391,instancestest/test7
678.463,293,586,22684,71334,315,315,307,310,14.048,80.579,81,11,22,33.129,87,11,11,537, 3.128,434,11.748,3,1,0.499,instancestest/test8
3111.51,1341,2682,143584,360874,263,263,250,256,66.16,198.95,164,39,80,185.94,171,4,4,2762, 21.446,2114,41.005,3,1,2.005,instancestest/test9
60001,20896,41793,3228015,7349808,-1,277,259,266,931.152,5186.53,4667,196,405,4052.66,4912,5,5,29714, 1051.15,29002,1141.71,3,1,29.064,instancestest/test10
360.568,22,44,13069,35201,285,285,274,279,7.679,92.894,34,14,31,6.945,32,0,0,115, 0.653,29,5.343,3,1,263.147,instancestest/test1
873.494,53,107,34796,105356,264,264,258,261,30.328,35.845,45,1,2,31.937,74,13,13,365, 1.943,72,9.947,3,1,772.787,instancestest/test2
2603.74,103,207,116850,305848,326,326,315,321,70.953,157.768,92,21,56,54.286,100,24,24,1158, 6.711,136,14.37,3,1,2301.4,instancestest/test3
544.17,27,55,18602,60213,294,294,287,292,18.483,59.38,35,11,24,6.094,33,0,0,195, 0.896,42,4.725,3,1,479.69,instancestest/test4
67.597,7,15,2481,8004,246,246,242,246,1.794,11.816,10,3,6,2.222,5,1,1,12, 0.064,7,1.399,3,1,49.34,instancestest/test5
70.808,7,15,2481,8004,246,246,242,246,1.877,11.487,10,3,6,2.331,5,1,1,12, 0.079,7,1.444,3,1,51.411,instancestest/test6
11754,773,1547,544667,1610812,320,320,309,313,314.271,295.075,260,17,34,350.839,614,93,96,7489, 59.708,1133,81.621,3,1,10068.6,instancestest/test7
1177.39,61,122,48839,145997,315,315,307,310,35.001,22.956,29,2,4,20.698,47,3,4,602, 2.718,76,5.728,3,1,1044.44,instancestest/test8
9173.49,610,1220,433303,1206455,263,263,250,256,271.136,133.071,99,26,55,127.154,100,18,22,5507, 35.077,848,28.39,3,1,7993.99,instancestest/test9
55024.7,3597,7195,3448631,7770915,280,280,259,266,1312.19,574.338,249,90,202,982.662,287,96,140,28870, 260.799,4239,82.344,3,1,45658.4,instancestest/test10
302.471,25,50,11797,30986,285,285,274,279,1.218,78.828,20,10,23,1.935,12,0,0,18, 0.16,38,3.777,3,1,165.029,instancestest/test1
1083.54,113,227,47789,139758,264,264,258,261,5.126,17.944,25,1,2,31.809,62,16,16,64, 0.48,158,13.831,3,1,834.389,instancestest/test2
1631.42,112,224,69040,200420,326,326,315,321,5.801,59.859,44,8,19,24.869,50,5,5,119, 0.817,165,12.128,3,1,1270.01,instancestest/test3
655.948,59,118,28114,87958,294,294,287,292,3.055,38.089,35,8,17,4.653,21,1,1,42, 0.247,91,3.877,3,1,509.507,instancestest/test4
49.842,7,14,2195,6871,246,246,242,246,0.227,7.696,6,3,6,0.515,3,0,0,0, 0.007,7,0.787,3,1,30.722,instancestest/test5
50.518,7,14,2195,6871,246,246,242,246,0.229,7.986,6,3,6,0.523,3,0,0,0, 0.009,7,0.815,3,1,31.001,instancestest/test6
13270.3,1004,2009,721061,2031171,320,320,309,313,46.08,186.237,171,7,14,165.339,365,24,25,1682, 17.418,1449,56.247,3,1,10632.8,instancestest/test7
367.272,24,48,15828,48182,315,315,307,310,0.903,7.822,9,1,2,6.476,13,1,2,6, 0.057,29,2.468,3,1,298.936,instancestest/test8
2184.41,178,357,105308,302224,263,263,250,256,7.374,54.327,46,12,26,19.112,44,4,4,184, 1.505,230,11.038,3,1,1729.25,instancestest/test9
6549.01,497,994,399657,961622,280,280,259,266,21.768,75.181,51,12,25,65.762,50,8,8,534, 5.494,590,42.674,3,1,5125.3,instancestest/test10
24489.2,1355,2710,1148455,2918141,285,285,274,279,740.713,898.987,401,57,117,709.659,534,11,11,19018, 141.687,1952,188.654,3,1,21048.1,instancestest/test1
3917,344,689,167431,525233,264,264,258,261,137.928,35.508,47,1,2,40.603,91,35,35,2360, 12.923,466,8.701,3,1,3339.33,instancestest/test2
5611.08,344,688,235448,669401,326,326,315,321,143.987,277.109,249,25,59,174.831,378,73,73,3487, 24.178,526,46.426,3,1,4785.81,instancestest/test3
783.323,42,85,27260,88629,294,294,287,292,26.298,72.981,55,11,24,13.104,55,2,2,357, 1.718,65,5.711,3,1,689.441,instancestest/test4
68.021,7,15,2481,8004,246,246,242,246,1.83,11.1,10,3,6,2.297,5,1,1,12, 0.068,7,1.368,3,1,49.582,instancestest/test5
68.109,7,15,2481,8004,246,246,242,246,1.815,11.337,10,3,6,2.379,5,1,1,12, 0.07,7,1.424,3,1,49.114,instancestest/test6
88752.8,5140,10281,4143013,11967613,320,320,309,313,2369.16,1457.39,1038,36,72,2166.74,3227,71,74,65072, 659.8,7623,469.508,3,1,75922.9,instancestest/test7
12028.8,636,1273,513050,1547178,315,315,307,310,350.187,331.029,347,23,46,380.739,462,86,90,9154, 62.722,895,47.807,3,1,10694.8,instancestest/test8
33241.1,2187,4374,1591618,4257646,263,263,250,256,925.846,518.537,345,34,72,873.514,580,78,82,19789, 182.977,2940,139.95,3,1,28349.5,instancestest/test9
