4252.68,28,57,82883,228004,12096,12096,12078,12096,7.568,1486.38,36,15,30,220.714,18,1,1,0, 0.068,31,178.632,3,1,0.093,instances/lak503dmap-100agents-20.agents
1.20005e+06,13440,26881,13192288,36273436,-1,12355,12335,12353,3208.04,1497.08,73,25,50,175864,13436,2,2,24, 520.714,13451,29427,3,1,24.352,instances/lak503dmap-100agents-21.agents
483093,4961,9923,13115210,31104177,12148,12148,12121,12142,2424.41,14641.7,341,141,282,19088.4,148,343,343,11205, 74.465,9816,1159.6,3,1,22.179,instances/lak503dmap-100agents-22.agents
9014.6,54,108,87908,255950,10428,10428,10407,10426,19.546,954.95,37,12,24,4016.8,23,8,8,31, 0.248,79,153.607,3,1,0.219,instances/lak503dmap-100agents-23.agents
752431,7908,15817,20443554,48731385,11347,11347,11322,11342,4030.08,3746.85,142,36,72,1350.62,45,26,26,16294, 86.609,15775,470.515,3,1,30.118,instances/lak503dmap-100agents-24.agents
15169.1,129,258,214915,557344,12726,12726,12700,12722,56.719,2018.61,83,34,68,1455.68,51,0,0,295, 1.54,232,330.209,3,1,0.704,instances/lak503dmap-100agents-25.agents
1.20008e+06,9744,19489,32561539,75237062,-1,11140,11123,11137,4152.91,13670.7,161,48,96,1396.33,45,481,481,20673, 119.878,17208,1467.83,3,1,27.613,instances/lak503dmap-100agents-26.agents
385377,4269,8539,7544653,18371398,11926,11926,11906,11920,1375.06,2508.44,101,17,34,26243.7,107,528,528,5225, 36.685,5669,659.191,3,1,10.971,instances/lak503dmap-100agents-27.agents
130728,1327,2655,3823007,8666820,10128,10128,10110,10122,624.509,2896.13,71,19,38,2317.99,43,1,1,2432, 13.836,2632,593.858,3,1,4.075,instances/lak503dmap-100agents-28.agents
29553,313,626,624236,1562949,11316,11316,11290,11314,169.928,2118.72,116,29,58,410.437,42,1,1,537, 3.036,606,334.824,3,1,1.482,instances/lak503dmap-100agents-29.agents
53264.2,30,61,1236758,3040750,12096,12096,12078,12096,279.51,3169.98,84,24,48,2582.28,47,12,12,426, 2.351,34,369.081,3,1,48752.3,instances/lak503dmap-100agents-20.agents
3.60004e+06,8464,16929,44998488,121645449,-1,12355,12335,12353,16634.8,5177.79,256,59,118,393700,15304,2461,2461,27301, 934.613,8758,40596.1,3,1,2.81355e+06,instances/lak503dmap-100agents-21.agents
3.6012e+06,855,1711,80090780,179460208,-1,12145,12121,12142,22289,7063.19,223,50,100,10178,121,812,812,31931, 244.486,1463,1016.77,3,1,3.51612e+06,instances/lak503dmap-100agents-22.agents
648916,203,406,10823644,28209466,10428,10428,10407,10426,4079.18,2315.64,71,20,40,10251.8,47,768,768,5582, 34.744,384,428.082,3,1,626692,instances/lak503dmap-100agents-23.agents
3.60039e+06,861,1723,60403901,158240978,-1,11345,11322,11342,22675.3,5455.67,144,44,88,1635,45,1735,1735,25167, 156.473,1714,589.638,3,1,3.51698e+06,instances/lak503dmap-100agents-24.agents
3.60024e+06,781,1563,48902423,134370872,-1,12724,12700,12722,20700,3846.9,166,29,58,4866.61,157,46,46,34519, 243.47,1355,697.071,3,1,3.52764e+06,instances/lak503dmap-100agents-25.agents
3.60129e+06,1428,2857,60166283,155115498,-1,11139,11123,11137,18537,13539.6,180,53,106,3166.93,69,123,123,27521, 166.553,2522,1600.89,3,1,3.44862e+06,instances/lak503dmap-100agents-26.agents
373368,145,290,6238060,16494394,11926,11926,11906,11920,1958.96,2078.44,77,17,34,54371.8,156,555,555,2718, 18.15,204,726.854,3,1,343299,instances/lak503dmap-100agents-27.agents
3.60088e+06,2117,4235,78986858,200441344,-1,10127,10110,10122,21015.3,4030.15,94,23,46,18727.2,86,203,203,36282, 277.843,3392,1623.4,3,1,3.4081e+06,instances/lak503dmap-100agents-28.agents
3.60225e+06,677,1355,52339445,146819624,-1,11315,11290,11314,24805.4,4388.35,202,49,98,4862.84,107,51,51,30189, 201.535,1333,647.071,3,1,3.54518e+06,instances/lak503dmap-100agents-29.agents
40709.9,31,63,1114279,2711675,12096,12096,12078,12096,8.176,1697.87,38,19,38,285.416,20,2,2,0, 0.076,33,169.643,3,1,36020.8,instances/lak503dmap-100agents-20.agents
