1.20004e+06,9920,19841,29891376,64171122,-1,12199,12178,12196,4308.4,5958.02,201,29,58,16251.5,233,1,1,44436, 271.876,17049,755.925,3,1,36.386,instances/lak503dmap-100agents-10.agents
1.20005e+06,12021,24043,21812366,53197933,-1,11538,11516,11534,3996.03,9193.84,217,48,96,3223.04,70,8,8,11352, 81.284,15923,1385,3,1,31.062,instances/lak503dmap-100agents-11.agents
41519.6,347,695,434658,1121832,12451,12451,12434,12450,130.303,1477.1,43,11,22,432.549,27,18,18,166, 1.951,431,277.655,3,1,1.061,instances/lak503dmap-100agents-12.agents
44626,341,683,1334127,2195791,11249,11249,11234,11247,137.212,1683.75,56,15,30,734.536,49,2,2,341, 2.329,495,317.807,3,1,1.327,instances/lak503dmap-100agents-13.agents
4363.5,33,66,54757,166038,11678,11678,11654,11678,9.93,1069.17,33,15,30,351.192,25,0,0,0, 0.109,33,166.733,3,1,0.117,instances/lak503dmap-100agents-14.agents
311408,2544,5089,6385870,14971705,11700,11700,11678,11698,1485.65,2782.23,67,20,40,580.548,24,0,0,4128, 27.104,5064,418.117,3,1,15.029,instances/lak503dmap-100agents-15.agents
38743.6,334,668,678280,1687434,12190,12190,12174,12188,186.965,786.442,38,7,14,428.416,31,0,0,588, 3.748,649,235.632,3,1,1.493,instances/lak503dmap-100agents-16.agents
1.20004e+06,10892,21785,24935234,57124002,-1,12587,12562,12581,5580.88,3986.83,85,29,58,3242.67,51,259,259,22127, 171.291,20243,711.201,3,1,49.073,instances/lak503dmap-100agents-17.agents
5424.84,38,76,93028,246562,10517,10517,10500,10515,14.475,1154.06,32,11,22,293.544,24,0,0,28, 0.202,53,181.741,3,1,0.178,instances/lak503dmap-100agents-18.agents
1.2001e+06,9804,19609,19524749,53706283,-1,11089,11076,11087,2781.73,1167.65,47,11,22,262021,19380,2,2,334, 1918.04,9917,37213.5,3,1,24.986,instances/lak503dmap-100agents-19.agents
3.60303e+06,581,1163,101455128,175521527,-1,12197,12178,12196,14928.6,3950.24,137,23,46,12093.6,168,3005,3005,29152, 213.238,835,619.325,3,1,3.52463e+06,instances/lak503dmap-100agents-10.agents
3.60217e+06,617,1235,49617032,124059953,-1,11537,11516,11534,18440,8474.77,177,52,104,12286,91,21,21,15022, 126.456,1024,1099.5,3,1,3.51699e+06,instances/lak503dmap-100agents-11.agents
1.45134e+06,532,1065,19201085,48886859,12451,12451,12434,12450,7681.31,2718.76,67,19,38,1060.76,43,58,58,3864, 33.394,801,369.468,3,1,1.39014e+06,instances/lak503dmap-100agents-12.agents
166909,39,79,6834527,8981993,11249,11249,11234,11247,621.481,3140.26,84,34,68,2392.41,59,20,20,493, 3.08,43,303.606,3,1,159699,instances/lak503dmap-100agents-13.agents
55984.8,33,66,688227,1933647,11678,11678,11654,11678,383.204,1177.91,55,19,38,487.122,31,0,0,237, 1.538,33,233.269,3,1,52268.4,instances/lak503dmap-100agents-14.agents
3.60048e+06,678,1357,57468488,144505701,-1,11699,11678,11698,19139.9,4533.37,97,26,52,4674.82,45,15,15,16478, 115.916,1297,801.871,3,1,3.51329e+06,instances/lak503dmap-100agents-15.agents
107560,45,90,1211901,3571124,12190,12190,12174,12188,664.746,768.909,33,12,24,512.206,33,0,0,443, 2.64,61,221.016,3,1,103232,instances/lak503dmap-100agents-16.agents
3.60225e+06,756,1513,66812603,172901061,-1,12585,12562,12581,19968,4497.52,121,42,84,3309.03,66,4101,4101,27709, 180.487,1502,686.771,3,1,3.52688e+06,instances/lak503dmap-100agents-17.agents
3.60143e+06,736,1473,76822421,158680280,-1,10516,10500,10515,19417.4,3315.54,79,26,52,2544.22,45,88,88,12389, 105.953,1456,549.557,3,1,3.52129e+06,instances/lak503dmap-100agents-18.agents
3.60012e+06,7187,14375,66959671,192704469,-1,11089,11076,11087,15345,2095.41,66,18,36,585149,39385,511,511,22062, 8720.97,7296,43890.9,3,1,2.87457e+06,instances/lak503dmap-100agents-19.agents
3.60101e+06,1536,3073,109829119,202289913,-1,12198,12178,12196,617.978,3309.91,128,21,42,10397.3,151,56,56,2843, 26.366,2377,885.541,3,1,3.35165e+06,instances/lak503dmap-100agents-10.agents
3.6001e+06,2727,5455,103199819,226993853,-1,11537,11516,11534,1106.2,2230.23,74,17,34,4268.95,56,10,10,3954, 37.693,4510,646.445,3,1,3.29786e+06,instances/lak503dmap-100agents-11.agents
165271,201,403,3063584,7567202,12451,12451,12434,12450,73.349,1371.39,44,12,24,215.768,25,18,18,196, 1.779,307,243.869,3,1,146304,instances/lak503dmap-100agents-12.agents
499718,477,955,14490161,31785482,11249,11249,11234,11247,198.476,1551.75,54,22,44,842.578,54,9,9,877, 6.927,825,269.397,3,1,458113,instances/lak503dmap-100agents-13.agents
34494.4,36,73,540918,1509375,11678,11678,11654,11678,8.82,713.482,37,16,32,171.381,19,0,0,0, 0.069,37,116.442,3,1,31224.8,instances/lak503dmap-100agents-14.agents
3.60035e+06,3468,6937,130276693,278082949,-1,11699,11678,11698,1517.81,2142.31,70,19,38,1532.73,35,4,4,5410, 42.021,6484,441.123,3,1,3.23989e+06,instances/lak503dmap-100agents-15.agents
435928,335,670,8328486,20369662,12190,12190,12174,12188,142.654,583.137,27,10,20,343.908,44,0,0,387, 3.699,604,171.597,3,1,405663,instances/lak503dmap-100agents-16.agents
3.60037e+06,2142,4285,80756774,200042236,-1,12583,12562,12581,868.403,2259.15,77,20,40,2696.96,46,126,126,2754, 18.557,3506,537.169,3,1,3.39224e+06,instances/lak503dmap-100agents-17.agents
3.60101e+06,4634,9269,90676620,206950102,-1,10516,10500,10515,1957.86,1564.49,58,11,22,2596.53,38,2,2,7011, 63.166,7553,383.735,3,1,3.10094e+06,instances/lak503dmap-100agents-18.agents
3.60017e+06,7108,14217,106634446,242521956,-1,11089,11076,11087,2578.34,1911.04,61,17,34,8190.34,176,2,2,10831, 151.663,9926,809.151,3,1,2.88223e+06,instances/lak503dmap-100agents-19.agents
