178613,52,105,3275627,6565531,11074,11074,11059,11073,1083.78,1601.33,51,14,28,439.043,32,2,2,540,3.71,74,309.781,3,1,172558,instances/lak503dmap-100agents-7.agents
3.60E+06,843,1687,45909062,125688138,-1,12357,12339,12355,20356.6,6168.97,173,33,66,16311.5,165,29,29,19835,159.331,1326,1443.45,3,1,3.50E+06,instances/lak503dmap-100agents-8.agents
58010.4,62,124,313216,1092588,12044,12044,12033,12044,214.37,622.607,28,5,10,25469,80,131,131,130,3.468,63,560.599,3,1,44588.6,instances/lak503dmap-100agents-9.agents
3.60E+06,3913,7827,94201968,220257264,-1,11729,11713,11728,1635.82,1508.03,43,9,18,2010.04,36,373,373,6317,44.906,6629,334.901,3,1,3.21E+06,instances/lak503dmap-100agents-0.agents
3.60E+06,12438,24877,63738586,191998216,-1,11750,11733,11747,3306.32,1524.19,54,7,14,56657.5,1805,2108,2108,10630,272.774,12961,4374.91,3,1,2.50E+06,instances/lak503dmap-100agents-1.agents
23189.8,20,40,433954,1208545,10731,10731,10721,10731,5.576,682.803,19,9,18,255.154,17,1,1,0,0.041,22,100.735,3,1,20442.4,instances/lak503dmap-100agents-2.agents
1.35E+06,2135,4271,27752055,66837098,10902,10902,10890,10898,874.405,1447.63,113,8,16,13414.5,145,17,17,3018,29.661,3459,813.266,3,1,1.16E+06,instances/lak503dmap-100agents-3.agents
3.60E+06,1063,2127,84348885,186028773,-1,11990,11962,11989,482.102,4512.35,103,45,90,4328.48,48,8,8,1539,12.151,1655,536.378,3,1,3.46E+06,instances/lak503dmap-100agents-4.agents
30533,28,56,419175,1140978,10087,10087,10071,10085,7.942,634.292,23,11,22,1458.23,16,3,3,0,0.061,29,118.29,3,1,26272.1,instances/lak503dmap-100agents-5.agents
3.60E+06,8943,17887,82050482,183780752,-1,11941,11919,11937,2501.52,15197.5,461,12,24,475239,9426,241,241,453,631.518,9625,116178,3,1,2.09E+06,instances/lak503dmap-100agents-6.agents
62934.6,69,138,1334213,3269010,11074,11074,11059,11073,27.508,944.605,40,12,24,565.528,28,2,2,65,0.514,114,233.286,3,1,56090.5,instances/lak503dmap-100agents-7.agents
3.60E+06,4136,8273,98097189,221211665,-1,12357,12339,12355,1613.85,2825.55,107,16,32,5576.68,96,24,24,6317,67.362,6578,768.837,3,1,3.15E+06,instances/lak503dmap-100agents-8.agents
40794.1,62,124,330312,1081017,12044,12044,12033,12044,15.055,273.448,13,4,8,16251.8,62,42,42,0,1.308,63,399.735,3,1,19851.9,instances/lak503dmap-100agents-9.agents
