600010,68490,136981,7,8965988,20944220,-1,317,294,310,8184.71,80804.8,15547,5908,15806,165751,37512,14390,19169,222306, 5089.59,114138,6033.58,3,1,124636,dense/batch5dense/test_20_0,0,0,
2114.67,267,534,4,33201,83312,281,281,267,275,28.316,431.931,179,26,68,188.769,237,18,18,270, 8.498,375,51.447,3,1,409.453,dense/batch5dense/test_20_1,0,0,
600003,9182,18365,12,2015319,3775214,-1,313,284,305,21982.8,96095.5,8753,5403,19378,418198,7206,3232,13401,34162, 805.933,16417,2414.72,3,1,25017.6,dense/batch5dense/test_20_2,0,0,
600013,6812,13625,3,1769111,3055045,-1,332,308,328,884.449,298003,2346,1231,4745,259351,4140,3609,5988,15994, 498.239,11455,1753.68,3,1,9765.96,dense/batch5dense/test_20_3,0,0,
6417.16,125,251,9,15795,36513,315,315,297,311,55.861,1258.16,57,38,182,4431.22,95,43,168,220, 2.872,215,24.472,3,1,276.806,dense/batch5dense/test_20_4,0,0,
600018,25353,50707,6,6855227,13269009,-1,302,276,294,16222.7,59589.5,4655,878,5311,346869,15224,4769,27858,48186, 1287.74,38311,6621.15,3,1,45125.9,dense/batch5dense/test_20_5,0,0,
378055,52990,105980,10,5320133,13722029,303,303,281,293,6755.04,12500,6942,640,1370,113560,26381,14040,14191,114134, 2461.57,82169,2826.08,3,1,105467,dense/batch5dense/test_20_6,0,0,
843.002,54,108,10,9356,21151,311,311,290,305,26.795,216.433,51,28,96,336.948,52,22,40,19, 0.412,66,17.432,3,1,77.933,dense/batch5dense/test_20_7,0,0,
600003,35166,70333,8,3858412,10207914,-1,343,324,338,9932.45,52757.1,5410,2147,7098,360456,9252,5330,9981,94561, 1422.51,57923,1342.37,3,1,67968.6,dense/batch5dense/test_20_8,0,0,
16561.9,1494,2988,8,195801,465254,346,346,328,341,441.972,5134.46,1079,462,1282,2942.78,962,381,432,2704, 50.415,2277,136.694,3,1,2898.28,dense/batch5dense/test_20_9,0,0,
600010,12085,24171,15,2843054,5917064,-1,370,343,359,24978.6,34973.3,5608,2043,7465,465012,18112,14626,31736,36413, 936.027,17829,1509.07,3,1,26125.9,dense/batch5dense/test_20_10,0,0,
10305.7,1513,3026,3,331250,626665,338,338,320,329,87.534,525.005,173,16,49,3126.16,795,250,254,2535, 41.055,2018,345.839,3,1,1390.19,dense/batch5dense/test_20_11,0,0,
679.81,110,221,5,28929,55774,279,279,261,271,5.054,114.86,33,13,31,44.381,29,3,3,110, 1.32,128,36.94,3,1,93.745,dense/batch5dense/test_20_12,0,0,
451232,92829,185659,5,12317829,30621439,346,346,330,339,7464.97,8673.02,5684,200,517,31772.1,27277,3960,8848,204262, 4017.19,144793,2787.62,3,1,125494,dense/batch5dense/test_20_13,0,0,
600005,45197,90395,9,9882305,21077527,-1,355,332,344,4491.46,30290.3,8255,1458,3254,266738,22715,7933,10043,109893, 2598.33,67887,5439.43,3,1,95781.4,dense/batch5dense/test_20_14,0,0,
600005,6818,13637,6,1777298,3351457,-1,289,265,278,577.633,26243.1,2221,528,1287,533784,10167,7137,11963,13103, 600.166,10316,2126.33,3,1,9963.21,dense/batch5dense/test_20_15,0,0,
756.829,182,365,5,20051,55126,303,303,294,300,11.246,79.351,75,9,18,34.459,90,7,7,190, 1.895,231,15.328,3,1,180.178,dense/batch5dense/test_20_16,0,0,
600006,31945,63891,4,3770091,8788197,-1,297,275,286,3027.34,18420,2160,1152,3158,463351,2350,6732,15505,78906, 1034.36,59693,492.424,3,1,41156.8,dense/batch5dense/test_20_17,0,0,
600005,98213,196427,7,20378518,40847353,-1,305,278,291,7153.93,20634.2,6765,826,2173,121534,24848,3463,3909,208480, 3625.51,147554,8473.96,3,1,130722,dense/batch5dense/test_20_18,0,0,
19888,2886,5772,6,336287,853712,327,327,309,323,298.139,2185.84,581,89,470,6400.25,1179,422,1356,4799, 68.864,4487,202.817,3,1,3671.67,dense/batch5dense/test_20_19,0,0,
5488.8,1187,2375,6,147274,379132,319,319,296,314,74.448,580.589,251,24,91,415.476,630,48,53,1496, 24.948,1658,116.092,3,1,1320.92,dense/batch5dense/test_20_20,0,0,
11284.6,2188,4377,5,352218,846757,327,327,315,319,123.298,1144.01,623,52,131,868.643,737,144,151,3310, 55.83,3074,324.021,3,1,2410.24,dense/batch5dense/test_20_21,0,0,
339186,36879,73759,7,9602859,19456461,329,329,294,315,5105.01,54162.9,5209,978,5470,87866.9,9920,3055,4148,71200, 1499.54,49418,7619.74,3,1,44235.3,dense/batch5dense/test_20_22,0,0,
