600001,84950,169901,8,16225324,32501276,-1,396,361,383,5657.28,26817,6184,840,2465,229452,20757,10208,12731,205149, 3695.92,128514,4361.22,3,1,62749.1,dense/batch5dense/test_23_0,0,0,
170405,31294,62589,8,9105301,18173952,395,395,367,379,1676.99,1858.68,720,37,75,8105.14,2027,205,205,64399, 1158.84,36527,1087.45,3,1,21163.5,dense/batch5dense/test_23_1,0,0,
442206,17775,35551,7,3681649,7400819,346,346,314,333,2058.72,41818.2,940,438,1381,316627,2507,5533,8622,52218, 920.264,27620,645.274,3,1,13046.9,dense/batch5dense/test_23_2,0,0,
600006,79005,157793,7,20296736,39443855,-1,335,303,318,5160.06,41859.2,18491,4954,10845,139840,41087,7855,7921,126193, 10967.7,101547,9277.92,3,1,55681.9,dense/batch5dense/test_23_3,0,0,
52744,7113,14227,4,951852,2085978,280,280,261,269,557.407,18185.4,2262,1325,3762,9288.69,1039,442,822,11974, 243.962,10416,405.923,3,1,4205.88,dense/batch5dense/test_23_4,0,0,
17504.6,2830,5660,3,347106,756480,311,311,285,303,259.875,3323.99,270,79,228,3821.48,226,232,290,5265, 74.435,4769,131.272,3,1,1491.92,dense/batch5dense/test_23_5,0,0,
600002,143438,286877,14,23036163,51068359,-1,381,350,366,11383,9778.4,4678,660,1557,15718.8,10011,493,493,535574, 7643.55,223299,727.643,3,1,76995,dense/batch5dense/test_23_6,0,0,
600003,69540,139081,12,13983719,30722548,-1,360,338,347,4773.98,193009,10189,5807,16482,79068.7,17809,6565,7139,186220, 3951.6,95409,4291.79,3,1,50394.6,dense/batch5dense/test_23_7,0,0,
29449.8,6990,13981,7,1138513,2614961,345,345,329,336,576.249,689.816,311,55,113,375.866,498,12,12,16252, 151.327,10942,140.304,3,1,3625.12,dense/batch5dense/test_23_8,0,0,
600006,52607,105215,12,12472159,25092674,-1,418,377,406,149084,19192.5,3835,513,1497,163768,13870,7454,12482,157630, 2646.59,77871,3309.98,3,1,36630.2,dense/batch5dense/test_23_9,0,0,
600005,16454,32909,20,2480804,5506346,-1,365,329,354,4327.13,24571,3556,1876,5128,500841,9246,7040,13919,62295, 973.487,26106,620.957,3,1,17627.5,dense/batch5dense/test_23_10,0,0,
659.971,97,195,4,9577,23930,367,367,348,361,6.44,253.203,58,32,132,134.331,77,11,27,30, 0.691,128,14.317,3,1,45.683,dense/batch5dense/test_23_11,0,0,
600004,57546,115093,6,14540039,27125306,-1,373,350,365,3601.68,29572.7,10254,972,2115,307675,32578,9561,9864,150592, 3812.45,83450,10113.6,3,1,42086.5,dense/batch5dense/test_23_12,0,0,
600008,72395,144791,7,12923772,27075263,-1,394,370,383,5702.81,64544.4,10207,3255,8630,264683,26918,30630,36662,257068, 4092.44,117246,3031.73,3,1,46487.5,dense/batch5dense/test_23_13,0,0,
600003,79598,159197,10,26839096,48219173,-1,395,359,380,4966.9,24855.5,3992,859,2174,137778,18731,4276,7238,170410, 3784.46,106099,6114.48,3,1,71140.8,dense/batch5dense/test_23_14,0,0,
