2180,20,40,14,50114,158759,10731,10731,10721,10731,0,480,20,8,16,80,16,0,0,0, 0,22,70,3,1,20,instances/lak503dmap-100agents-2.agents,0,0,
5860,77,154,14,93114,278285,10902,10902,10890,10898,10,770,41,16,32,110,18,0,0,103, 0,141,70,3,1,10,instances/lak503dmap-100agents-3.agents,0,0,
3720,44,88,19,67082,200810,11074,11074,11059,11073,10,570,34,10,20,70,24,0,0,24, 0,66,100,3,1,10,instances/lak503dmap-100agents-7.agents,0,0,
6970,86,172,16,147441,379744,10087,10087,10071,10085,10,450,39,11,22,990,17,1,1,98, 0,144,80,3,1,30,instances/lak503dmap-100agents-5.agents,0,0,
2610,32,64,26,53065,162546,11678,11678,11654,11678,0,540,33,15,30,80,25,0,0,0, 0,32,50,3,1,0,instances/lak503dmap-100agents-14.agents,0,0,
3680,39,78,47,82789,237193,10517,10517,10500,10515,10,710,34,11,22,80,24,0,0,28, 0,54,60,3,1,0,instances/lak503dmap-100agents-18.agents,0,0,
3370,28,56,28,82774,227463,12096,12096,12078,12096,10,1050,36,15,30,100,18,1,1,0, 0,31,100,3,1,10,instances/lak503dmap-100agents-20.agents,0,0,
14430,62,124,16,67327,242944,12044,12044,12033,12044,10,180,13,4,8,10100,62,41,41,0, 0,63,210,3,1,80,instances/lak503dmap-100agents-9.agents,0,0,
12610,145,290,18,193042,501233,12451,12451,12434,12450,50,900,40,11,22,160,38,6,6,167, 0,221,100,3,1,220,instances/lak503dmap-100agents-12.agents,0,0,
13830,150,300,31,476727,923232,11249,11249,11234,11247,30,980,53,16,32,210,46,1,1,233, 0,243,110,3,1,120,instances/lak503dmap-100agents-13.agents,0,0,
6870,53,106,21,79709,239724,10428,10428,10407,10426,0,700,37,12,24,2710,20,8,8,31, 0,78,40,3,1,10,instances/lak503dmap-100agents-23.agents,0,0,
