15.343,5,10,652,2211,247,247,244,247,0.158,4.974,3,1,2,0.502,3,0,0,0,0.005,5,0.757,3,1,0,instancestest/test1
39.444,14,29,1501,4919,307,307,301,305,0.473,7.105,7,3,6,2.529,13,0,0,0,0.019,14,2.683,3,1,0,instancestest/test2
129.291,35,71,3270,9154,243,243,232,241,1.674,48.729,18,10,23,12.683,9,6,7,26,0.205,53,2.912,3,1,0,instancestest/test3
60004.7,12516,25033,4324979,8596180,-1,325,311,316,518.838,2742.03,682,165,330,1904.73,1182,40,41,18243,363.522,15658,981.632,3,1,0,instancestest/test4
198.829,60,120,5429,15880,328,328,317,326,3.517,68.832,35,20,43,11.186,27,1,1,101,0.483,102,4.26,3,1,0,instancestest/test5
60001.2,26935,53871,2895758,7678858,-1,323,309,315,1255.97,715.871,579,19,38,770.227,1155,36,36,40591,334.842,39651,136.435,3,1,0,instancestest/test6
54.807,18,37,1805,5731,313,313,305,312,0.776,14.95,19,4,8,1.447,9,0,0,3,0.036,25,2.366,3,1,0,instancestest/test7
6583.64,2806,5612,197036,556764,297,297,281,290,131.75,551.807,319,113,252,904.173,577,316,362,5201,60.064,4092,45.673,3,1,0,instancestest/test8
54.782,7,14,1291,3934,317,317,313,315,0.381,34.286,13,6,12,0.78,3,0,0,0,0.025,10,2.138,3,1,0,instancestest/test9
10.455,2,4,413,1529,273,273,271,273,0.085,6.872,4,1,2,0.114,1,0,0,0,0.004,2,0.337,3,1,0,instancestest/test10
12709.2491,4239.8,8480.1,743213.4,1687516,232.3,297.3,288.4,294,191.3622,419.5456,167.9,34.2,71.6,360.8371,297.9,39.9,44.7,6416.5,75.9205,5961.2,117.9193,3,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,
45.314,5,10,1627,5320,247,247,244,247,1.13,5.442,3,1,2,0.562,3,0,0,0,0.004,5,0.806,3,1,29.343,instancestest/test1
160.901,14,29,6300,20480,307,307,301,305,4.944,6.963,7,3,6,2.544,13,0,0,0,0.021,14,2.554,3,1,122.125,instancestest/test2
737.842,56,113,27610,81475,243,243,232,241,25.835,46.479,18,10,23,12.56,9,6,7,51,0.322,84,2.977,3,1,577.513,instancestest/test3
67245.5,4245,8490,5029501,10328352,326,326,311,316,1107.94,344.169,129,35,70,392.727,244,3,3,7042,96.108,5127,133.685,3,1,49953.6,instancestest/test4
3593.02,136,273,154588,468505,328,328,317,326,114.89,44.067,42,9,19,83.291,56,15,19,192,1.401,216,7.62,3,1,3181.55,instancestest/test5
300002,18165,36331,18597895,42777505,-1,323,309,315,7114.57,421.777,282,5,10,389.436,439,38,38,25334,233.981,24848,71.324,3,1,250609,instancestest/test6
225.064,16,33,7395,23738,313,313,305,312,6.462,14.948,16,4,8,1.399,8,0,0,2,0.037,21,2.207,3,1,173.421,instancestest/test7
33074.4,2052,4105,1358634,3771987,297,297,281,290,1014.87,343.065,207,42,94,1489.41,504,455,518,3414,43.71,2871,42.986,3,1,27144.7,instancestest/test8
217.569,8,17,8439,24386,317,317,313,315,4.785,33.68,16,5,10,10.054,6,2,3,0,0.035,14,3.236,3,1,147.826,instancestest/test9
18.629,2,4,826,2795,273,273,271,273,0.364,5.886,4,1,2,0.112,1,0,0,0,0.007,2,0.323,3,1,9.44,instancestest/test10
40532.0239,2469.9,4940.5,2519281.5,5750454.3,265,297.4,288.4,294,939.579,126.6476,72.4,11.5,24.4,238.2095,128.3,51.9,58.8,3603.5,37.5626,3320.2,26.7718,3,1,33194.8518,
,,,,,,,,,,,,,,,,,,,,,,,,,
38.281,5,10,1515,4913,247,247,244,247,0.159,4.952,3,1,2,0.465,3,0,0,0,0.006,5,0.824,3,1,23.183,instancestest/test1
